RatingID,PoleSpeed,MotorRotorInertia,Connection,BarMaterial,ERMaterial,WindingResistAt105,BarRes,ERRes,StatorOD,RotorOD,RotorSlotType,StatorSlotType,NemaDesign,NemaKVACode,Name,SRPM,Efficiency100,PowerFactor100,HorsePower,Voltage,Frequency,RPM,Amps,NoLoadAmps,LockedRotorAmps,LockedRotorTorque,BreakDownTorque,SFRiseByRes1,BDTCorelFactor,ReactCoilEndRun,ResTotalStart,ReactTotalRun,ReactStatorSlotRun,ReactStatorSlotStart,ReactRotorSlotRun,ReactRotorSlotStart,ReactZigZagRun,ReactZigZagStart,ReactBeltLeakRun,ReactTotalStart,FrameSize,Zbase,R1,R2,R3,X1,X2,X3,Xm,XdPrime,XdDoublePrime,ShortCircuitTimeConstant,SubTransientTimeConstant,OpenCircuitTimeConstant,L1,L2,L3,FirstCycleInrush
CMM2845G,2,24.75584502,Delta,CU,CU,0.228006916,0.14146696,0.020853163,670,368.4000001,Trapeze,48,,D,Standard / High Efficiency,3600,0.955,0.909,844.9999935,2300,60,3572,182.11,27.83,899.9,83.8,208.9,42,0.887802805,33.52835241,0.979809523,4.876670837,18.53313637,18.53313637,16.80413628,14.80540657,4.127487659,3.968377829,7.19222266,4.728574753,5809UDZ,7.291777602,0.076002305,0.054106708,0.250600869,1.062835062,0.768153685,0.62227926,47.71489828,1.818818307,1.404158063,0.088628913,0.011262763,2.376882548,0.002819258,0.002037591,0.001650647,2.26661801
CMM2M24G,2,30.06066896,Delta,CU,CU,0.144498331,0.092605025,0.011729904,670,368.4000001,Trapeze,48,,E,Standard / High Efficiency,3600,0.961,0.907,1200.000016,2300,60,3575,257.86,45.99,1429.1,97.1,231.8,49,0.887782459,27.52327437,0.634711564,3.091373444,18.53313637,18.53313637,16.80413628,14.80540657,4.127487659,3.827962399,7.19222266,2.97384572,5809UDZ,5.149715424,0.04816611,0.03477831,0.163404411,0.665658685,0.495051131,0.396787066,28.87379037,1.152365067,0.884244117,0.087384604,0.011005012,2.239995918,0.001765715,0.001313164,0.00105251,2.252551814
CMM2M22G,2,30.06066896,Wye,CU,CU,0.047591104,0.03151143,0.003991426,670,368.4000001,Trapeze,48,,F,Standard / High Efficiency,3600,0.962,0.907,1099.999967,2300,60,3576,236.05,44.4,1400,103.8,248.3,42,0.887736861,27.52327437,0.21439977,1.051925659,18.53313637,18.53313637,16.80413628,14.80540657,4.127487659,3.836929083,7.19222266,1.012282372,5809UDZ,5.625526876,0.047591104,0.035502855,0.166808666,0.679561461,0.505390641,0.405207054,29.90778421,1.176553778,0.90277686,0.087405215,0.01100833,2.272308827,0.001802593,0.00134059,0.001074845,2.252789619
CMM2M20G,2,30.06066896,Delta,CU,CU,0.190364415,0.126045719,0.015965703,670,368.4000001,Trapeze,48,,D,Standard / High Efficiency,3600,0.957,0.917,1000,2300,60,3572,213.36,27.79,1045.4,84.8,206,45,0.887931034,27.52327437,0.85759908,4.207702637,18.53313637,18.53313637,16.80413628,14.80540657,4.127487659,3.95636487,7.19222266,4.067708969,5809UDZ,6.223779617,0.063454805,0.047337141,0.222411555,0.905883805,0.673706829,0.543004252,47.78357751,1.570224015,1.204671409,0.087569441,0.011047136,2.715350719,0.002402931,0.001787063,0.001440364,2.255951424
CMM2900W,2,27.40825699,Wye,CU,CU,0.139929112,0.085911967,0.011729904,670,368.4000001,Trapeze,48,,E,Standard / High Efficiency,3000,0.952,0.905,900.0000327,3000,50,2974,149.95,26.05,781.8,96.9,219.9,52,0.887767461,30.23048168,0.549313962,2.431070566,18.53313637,18.53313637,16.80504227,15.04837704,4.127487659,3.873846769,7.19222266,2.353533983,5809UDZ,11.55085567,0.139929112,0.097641871,0.40938485,1.57942302,1.158986162,0.940989066,66.48947438,2.718552871,2.094734297,0.088076697,0.012462285,2.205321704,0.00502746,0.003689168,0.002995261,2.218419802
CMM2850W,2,27.40825699,Delta,CU,CU,0.454363376,0.288759649,0.039425512,670,368.4000001,Trapeze,48,,D,Standard / High Efficiency,3000,0.95,0.91,849.9999673,3000,50,2973,141.16,21.51,697,91.3,208.8,51,0.887755102,30.23048168,1.830351353,8.171098709,18.53313637,18.53313637,16.80504227,15.04837704,4.127487659,3.920661449,7.19222266,7.924133301,5809UDZ,12.27012473,0.151454459,0.109395054,0.458662659,1.769563479,1.298511899,1.056257551,80.5230501,3.047467935,2.347842204,0.088165464,0.012480084,2.380785168,0.005632695,0.004133292,0.003362172,2.219588329
CMM2800W,2,24.75584502,Wye,CU,CU,0.145508526,0.093197063,0.013766346,670,368.4000001,Trapeze,48,,E,Standard / High Efficiency,3000,0.952,0.899,799.9999836,3000,50,2975,134.14,25.42,708.1,97.3,224.2,47,0.887569279,33.52835241,0.590649903,2.682834148,18.53313637,18.53313637,16.80504227,15.04837704,4.127487659,3.889428139,7.19222266,2.602216721,5809UDZ,12.91226187,0.145508526,0.106963409,0.445141377,1.754554466,1.268121296,1.032438233,68.13732524,2.999505655,2.318944198,0.088640339,0.012590126,2.065420321,0.00558492,0.004036555,0.003286353,2.223978951
CMM2750W,2,24.75584502,Delta,CU,CU,0.516804855,0.291723371,0.043091107,670,368.4000001,Trapeze,48,,E,Standard / High Efficiency,3000,0.95,0.902,750,3000,50,2976,125.66,23.63,677.1,99,227.9,46,0.887461059,33.52835241,1.910176396,8.39774704,18.53313637,18.53313637,16.80504227,15.04837704,4.127487659,3.908385038,7.19222266,8.150844574,5809UDZ,13.7836289,0.172268285,0.111604826,0.46445718,1.830912201,1.323309592,1.078033207,73.29880692,3.130754913,2.420208554,0.088689462,0.012597877,2.12830917,0.005827975,0.004212225,0.003431486,2.224434818
CMM2704W,2,24.75584502,Delta,CU,CU,0.539274632,0.317642063,0.046919617,670,368.4000001,Trapeze,48,,E,Standard / High Efficiency,3000,0.95,0.906,704.0000281,3000,50,2975,117.46,20.46,621.5,96.7,224.1,43,0.887524752,33.52835241,2.056442976,9.143860817,18.53313637,18.53313637,16.80504227,15.04837704,4.127487659,3.941946745,7.19222266,8.885518074,5809UDZ,14.74587781,0.179758211,0.12152056,0.505722781,1.993440002,1.440778139,1.175345758,84.65546469,3.41010743,2.635826414,0.08875433,0.012610246,2.255197412,0.006345317,0.004586139,0.003741242,2.225241512
CMM2M22W,2,30.06066896,Wye,CU,CU,0.117739379,0.077652931,0.009856378,670,368.4000001,Trapeze,48,,D,Standard / High Efficiency,3000,0.952,0.908,1099.999967,3000,50,2972,182.84,27.98,880.1,90.5,202.9,64,0.887576553,27.52327437,0.487022698,2.164703369,18.53313637,18.53313637,16.80504227,15.04837704,4.127487659,3.847452879,7.19222266,2.091030359,5809UDZ,9.473040951,0.117739379,0.087509309,0.369283319,1.398669851,1.040222166,0.841744393,61.90317397,2.421700981,1.860457721,0.087589128,0.012348559,2.289528446,0.004452104,0.00331113,0.002679356,2.213276288
CMM2M20W,2,30.06066896,Delta,CU,CU,0.379848386,0.256703913,0.032583068,670,368.4000001,Trapeze,48,,D,Standard / High Efficiency,3000,0.951,0.911,1000,3000,50,2972,165.6,23.77,797.7,90.2,203.3,58,0.887385421,27.52327437,1.600619674,7.156044483,18.53313637,18.53313637,16.80504227,15.04837704,4.127487659,3.889028072,7.19222266,6.923496246,5809UDZ,10.45924401,0.126616129,0.096428994,0.406923763,1.54156602,1.146497254,0.929161802,72.86709329,2.670303618,2.051202138,0.0876781,0.012365425,2.443171572,0.004906957,0.003649414,0.002957614,2.214347988
CMM2900Y,2,27.40825699,Wye,CU,CU,0.073352831,0.048325479,0.006598071,670,368.4000001,Trapeze,48,,E,Standard / High Efficiency,3000,0.954,0.902,900.0000327,2300,50,2976,195.73,36.64,1067.3,101.6,230.5,49,0.887904468,30.23048168,0.303631812,1.367477179,18.53313637,18.53313637,16.80504227,15.04837704,4.127487659,3.854062796,7.19222266,1.322897911,5809UDZ,6.784374491,0.073352831,0.05492355,0.230278981,0.888288351,0.651829113,0.528881793,36.24196559,1.528601132,1.177931991,0.088026029,0.012453994,2.138182901,0.00282751,0.002074837,0.001683483,2.217925623
CMM2850Y,2,27.40825699,Delta,CU,CU,0.236649777,0.152732387,0.020853163,670,368.4000001,Trapeze,48,,E,Standard / High Efficiency,3000,0.954,0.905,849.9999673,2300,50,2976,184.41,33.5,1012,101.9,231.7,47,0.887399464,30.23048168,0.964445114,4.321903229,18.53313637,18.53313637,16.80504227,15.04837704,4.127487659,3.876809835,7.19222266,4.184517384,5809UDZ,7.20083303,0.078883259,0.05786185,0.242598446,0.936342515,0.687091427,0.557690169,39.63897371,1.611727007,1.241802762,0.088119744,0.012465584,2.21841942,0.002980471,0.00218708,0.001775183,2.218493786
CMM2704Y,2,24.75584502,Delta,CU,CU,0.282695433,0.17867367,0.026392285,670,368.4000001,Trapeze,48,,E,Standard / High Efficiency,3000,0.952,0.903,704.0000281,2300,50,2976,153.32,28.73,848.4,101.4,234.9,41,0.887755102,33.52835241,1.136102557,5.14342165,18.53313637,18.53313637,16.80504227,15.04837704,4.127487659,3.923840284,7.19222266,4.994918823,5809UDZ,8.661007169,0.094231811,0.068355318,0.284469041,1.121019037,0.810227406,0.66066689,46.2201747,1.917288058,1.482097773,0.08869613,0.012602162,2.190062507,0.003568314,0.002579034,0.002102968,2.224806432
CMM2750Y,2,24.75584502,Delta,CU,CU,0.282695433,0.17867367,0.026392285,670,368.4000001,Trapeze,48,,E,Standard / High Efficiency,3000,0.951,0.904,750,2300,50,2975,163.42,28.73,848.4,95.1,220.4,45,0.887635924,33.52835241,1.136102557,5.14342165,18.53313637,18.53313637,16.80504227,15.04837704,4.127487659,3.923840284,7.19222266,4.994918823,5809UDZ,8.125722795,0.094231811,0.068355318,0.284469041,1.12116955,0.810336191,0.66066689,46.2201747,1.91754364,1.48226989,0.088707877,0.012602854,2.190067573,0.003568794,0.00257938,0.002102968,2.224806432
CMM2800Y,2,24.75584502,Wye,CU,CU,0.088270137,0.055146191,0.008145767,670,368.4000001,Trapeze,48,,E,Standard / High Efficiency,3000,0.952,0.9,799.9999836,2300,50,2975,174.96,32.78,917.1,96.5,222.5,48,0.887869114,33.52835241,0.351667404,1.587475896,18.53313637,18.53313637,16.80504227,15.04837704,4.127487659,3.892473221,7.19222266,1.539938569,5809UDZ,7.589766913,0.088270137,0.063291958,0.263397268,1.037847353,0.750114263,0.610982623,40.50962841,1.774324318,1.371790301,0.088616883,0.012589525,2.075047822,0.003303571,0.002387688,0.001944818,2.224052201
CMM2M22Y,2,30.06066896,Delta,CU,CU,0.190364415,0.125784919,0.015965703,670,368.4000001,Trapeze,48,,E,Standard / High Efficiency,3000,0.955,0.904,1099.999967,2300,50,2974,238.74,42.24,1251.3,98.9,220.5,59,0.887681159,27.52327437,0.78854233,3.50646162,18.53313637,18.53313637,16.80504227,15.04837704,4.127487659,3.809096336,7.19222266,3.382151127,5809UDZ,5.562141322,0.063454805,0.047250207,0.199392638,0.755115655,0.561596464,0.453763461,31.43715954,1.30685578,1.00410483,0.087509559,0.012333207,2.155656234,0.002403608,0.001787617,0.001444374,2.212286701
CMM2M20Y,2,30.06066896,Delta,CU,CU,0.229961849,0.144395947,0.018327976,670,368.4000001,Trapeze,48,,D,Standard / High Efficiency,3000,0.952,0.91,1000,2300,50,2973,216.13,33.36,1086.9,94.2,211.5,57,0.88790932,27.52327437,0.916645706,4.025274754,18.53313637,18.53313637,16.80504227,15.04837704,4.127487659,3.871152163,7.19222266,3.891806364,5809UDZ,6.144013414,0.07665395,0.054241308,0.228894619,0.86661919,0.644524146,0.522261736,39.80532431,1.500873547,1.153036978,0.087596359,0.012355643,2.373760371,0.002758535,0.002051584,0.001662411,2.213887302
CF2500,2,27.44406644,Wye,Special,Special,0.255618671,0.198502988,0.059277984,610,334.1999998,Trapeze,42,,F,Standard / High Efficiency,3600,0.949,0.925,500,4000,60,3575,62,12,389,95,275,72,0.796178344,14.16178619,1.345251322,5.730541229,13.29080963,13.29080963,16.43341064,14.46887493,6.767971992,6.44409132,5.771143615,5.470080376,5811USS,37.24840446,0.255618671,0.257780972,1.089632651,3.699423971,3.498135813,2.53471248,192.4500897,7.135109848,5.158032819,0.073345384,0.010506922,2.016319544,0.009813027,0.009279093,0.006723534,2.22580471
RF2500,2,30.2266815,Wye,AL,AL,0.231619538,0.156847179,0.054938394,610,335,Dbl - Closed,42,"A,B",G,Standard / High Efficiency,3600,0.946,0.868,500,4000,60,3570,66,13,418,150,260,75,1.359832636,14.07253123,1.667862773,10.30621815,19.96579552,19.96579552,85.67449951,42.74656677,6.310174465,6.262367725,7.929291501,6.995065689,5811,34.99092541,0.231619538,0.211785573,1.436243235,2.063318776,5.515715492,4.259389583,177.6462367,7.412934721,4.434646211,0.094629551,0.010616665,2.29407585,0.005473123,0.01463089,0.011298382,2.380631713
CF2500,2,27.44406644,Wye,Special,Special,0.255618671,0.198502988,0.059277984,610,334.1999998,Trapeze,42,"A,B",F,Standard / High Efficiency,3600,0.949,0.925,500,4000,60,3575,62,12,389,95,275,72,0.796178344,14.16178619,1.345251322,5.730541229,13.29080963,13.29080963,16.43341064,14.46887493,6.767971992,6.44409132,5.771143615,5.470080376,5811USS,37.24840446,0.255618671,0.257780972,1.089632651,3.699423971,3.498135813,2.53471248,192.4500897,7.135109848,5.158032819,0.073345384,0.010506922,2.016319544,0.009813027,0.009279093,0.006723534,2.22580471
CMM2845U,2,24.75584502,Wye,CU,CU,0.213756484,0.124336198,0.018327976,670,368.4000001,Trapeze,48,,E,Standard / High Efficiency,3600,0.958,0.903,844.9999935,4000,60,3576,105.18,20.11,594.3,96.4,238.2,39,0.887481371,33.52835241,0.874520481,4.286136627,18.53313637,18.53313637,16.80413628,14.80540657,4.127487659,3.915206909,7.19222266,4.148179054,5809UDZ,21.95665599,0.213756484,0.142664173,0.660763997,2.803412225,2.02613887,1.637370179,114.8384424,4.794422926,3.701890542,0.088554644,0.011246635,2.172885611,0.007436282,0.0053745,0.004343259,2.265307198
CMM2900U,2,27.40825699,Wye,CU,CU,0.207068555,0.117178187,0.015965703,670,368.4000001,Trapeze,48,,E,Standard / High Efficiency,3600,0.959,0.909,900.0000327,4000,60,3576,111.17,19.88,641.9,99.3,241.8,39,0.887665198,30.23048168,0.82848531,3.970701933,18.53313637,18.53313637,16.80413628,14.80540657,4.127487659,3.908857107,7.19222266,3.83651638,5809UDZ,20.77359968,0.207068555,0.13314389,0.621416755,2.580021545,1.893176166,1.525822863,116.1670562,4.442839343,3.418803307,0.088001273,0.011130763,2.352075585,0.00684372,0.005021806,0.004047371,2.259534691
CMM2M20U,2,27.40825699,Wye,CU,CU,0.183656944,0.117178187,0.015965703,670,368.4000001,Trapeze,48,,D,Standard / High Efficiency,3600,0.958,0.91,1000,4000,60,3573,123.51,19.88,642.7,89.6,218.7,45,0.887581169,30.23048168,0.805073738,3.970701933,18.53313637,18.53313637,16.80413628,14.80540657,4.127487659,3.907842159,7.19222266,3.836372614,5809UDZ,18.69808985,0.183656944,0.13314389,0.621416794,2.580265801,1.893355398,1.525759783,116.1670562,4.443257129,3.41906368,0.0880095,0.011130926,2.352079155,0.006844368,0.005022281,0.004047204,2.259508639
CMM2M22U,2,27.40825699,Wye,CU,CU,0.170538591,0.101036295,0.013766346,670,368.4000001,Trapeze,48,,E,Standard / High Efficiency,3600,0.96,0.902,1099.999967,4000,60,3575,136.8,25.58,746.5,94.7,228.9,49,0.887897595,30.23048168,0.706352055,3.423717499,18.53313637,18.53313637,16.80413628,14.80540657,4.127487659,3.845356941,7.19222266,3.300261974,5809UDZ,16.88158682,0.170538591,0.114802641,0.535813464,2.224028158,1.631954241,1.312230872,90.28151199,3.827006508,2.945581061,0.087859272,0.011108023,2.123714564,0.005899418,0.004328893,0.0034808,2.257906077
CMM2M24U,2,30.06066896,Wye,CU,CU,0.145039567,0.092605025,0.011729904,670,368.4000001,Trapeze,48,,E,Standard / High Efficiency,3600,0.961,0.906,1200.000016,4000,60,3575,148.33,26.82,828.6,97.9,233.6,49,0.887537994,27.52327437,0.635252833,3.091373444,18.53313637,18.53313637,16.80413628,14.80540657,4.127487659,3.824270964,7.19222266,2.973423719,5809UDZ,15.5693459,0.145039567,0.104334929,0.490213266,1.997526106,1.485562466,1.190175359,86.1074227,3.457893679,2.653276096,0.087401687,0.011004985,2.226939836,0.005298603,0.003940577,0.003157038,2.252453847
CMM2704V,2,24.75584502,Wye,CU,CU,0.213756484,0.124078937,0.018327976,670,368.4000001,Trapeze,48,,E,Standard / High Efficiency,3000,0.95,0.904,704.0000281,3300,50,2976,106.92,19.63,583.5,99.9,231,42,0.887437572,33.52835241,0.806400299,3.571820736,18.53313637,18.53313637,16.80504227,15.04837704,4.127487659,3.929462433,7.19222266,3.469380379,5809UDZ,17.81945275,0.213756484,0.142406912,0.592643815,2.336292061,1.688577798,1.376690194,97.05837434,3.995995095,3.08879568,0.088736976,0.012606038,2.207205435,0.007436649,0.00537491,0.004382141,2.224941573
1D8010BKB,8,0.868153541,Delta,AL,AL,2.650784519,1.337086439,0.189031755,310,209,Dbl - Closed,72,"A,B,C",G,Standard / High Efficiency,900,0.9,0.68,10,460,60,884,15.2,8.2,72,225,225,29,1.466753585,6.92613179,6.199981213,19.36279488,19.83046341,19.83046341,94.85640717,34.81507111,20.22511673,18.72528458,4.492855598,10.32866096,284T,17.47244236,0.88359484,0.508706065,1.183065565,1.072120359,3.328254062,2.042690505,32.38794193,4.090227307,2.290319361,0.022766059,0.006353713,0.186237513,0.002843888,0.008828468,0.005418405,2.054329099
CMM2750V,2,27.40825699,Wye,CU,CU,0.207068555,0.11693573,0.015965703,670,368.4000001,Trapeze,48,,E,Standard / High Efficiency,3000,0.951,0.91,750,3300,50,2976,113.05,19.42,630,102.8,234.3,42,0.8875,30.23048168,0.764286816,3.3089571,18.53313637,18.53313637,16.80504227,15.04837704,4.127487659,3.923536062,7.19222266,3.209285975,5809UDZ,16.8532144,0.207068555,0.132901433,0.557218261,2.150418047,1.577984319,1.283371353,98.10792422,3.703423565,2.853104214,0.088193606,0.01248254,2.387559672,0.006844993,0.00502288,0.004085098,2.219660085
CMM2800V,2,27.40825699,Wye,CU,CU,0.183656944,0.11693573,0.015965703,670,368.4000001,Trapeze,48,,E,Standard / High Efficiency,3000,0.951,0.911,799.9999836,3300,50,2974,120.54,19.42,631.1,96.7,221.1,46,0.887595343,30.23048168,0.740875244,3.3089571,18.53313637,18.53313637,16.80504227,15.04837704,4.127487659,3.922236919,7.19222266,3.209132671,5809UDZ,15.80600538,0.183656944,0.132901433,0.5572183,2.150187054,1.577814816,1.283303887,98.10792422,3.703028393,2.852819383,0.088184249,0.012481606,2.387555612,0.006844258,0.005022341,0.004084883,2.219627638
CMM2850V,2,27.40825699,Wye,CU,CU,0.183656944,0.11693573,0.015965703,670,368.4000001,Trapeze,48,,D,Standard / High Efficiency,3000,0.95,0.91,849.9999673,3300,50,2973,128.32,19.42,631.1,90.9,208,51,0.887750747,30.23048168,0.740875244,3.3089571,18.53313637,18.53313637,16.80504227,15.04837704,4.127487659,3.922236919,7.19222266,3.209132671,5809UDZ,14.8476924,0.183656944,0.132901433,0.5572183,2.149810657,1.577538615,1.283303887,98.10792422,3.702384467,2.852388207,0.088169001,0.012480712,2.387548997,0.00684306,0.005021461,0.004084883,2.219627638
CMM2900V,2,30.06066896,Wye,CU,CU,0.144498331,0.092413411,0.011729904,670,368.4000001,Trapeze,48,,F,Standard / High Efficiency,3000,0.956,0.906,900.0000327,3300,50,2977,135.62,26.17,813.4,112.7,252.1,44,0.887676056,27.52327437,0.58397603,2.576175928,18.53313637,18.53313637,16.80504227,15.04837704,4.127487659,3.840433836,7.19222266,2.4878304,5809UDZ,14.0484876,0.144498331,0.104143315,0.439477699,1.664346142,1.237811587,1.001450071,72.80305267,2.881464055,2.21374685,0.087566347,0.012345275,2.263029471,0.005297778,0.003940077,0.003187715,2.213095209
CMM2M20V,2,30.06066896,Wye,CU,CU,0.145039567,0.092413411,0.011729904,670,368.4000001,Trapeze,48,,E,Standard / High Efficiency,3000,0.954,0.907,1000,3300,50,2975,150.76,26.17,813.3,101.3,226.6,53,0.887583235,27.52327437,0.584517241,2.576175928,18.53313637,18.53313637,16.80504227,15.04837704,4.127487659,3.840476751,7.19222266,2.487834454,5809UDZ,12.63767504,0.145039567,0.104143315,0.439477674,1.664520195,1.237941034,1.001451863,72.80305267,2.881763262,2.213946941,0.087575388,0.012345816,2.263033427,0.005298332,0.003940489,0.00318772,2.213096344
CMM2M22V,2,30.06066896,Wye,CU,CU,0.117739379,0.077652931,0.009856378,670,368.4000001,Trapeze,48,,F,Standard / High Efficiency,3000,0.958,0.895,1099.999967,3300,50,2977,167.45,35.47,971.2,110.4,244.4,54,0.887758809,27.52327437,0.487022698,2.164703369,18.53313637,18.53313637,16.80504227,15.04837704,4.127487659,3.758812428,7.19222266,2.083936453,5809UDZ,11.37805846,0.117739379,0.087509309,0.369283319,1.398382706,1.04000861,0.838611219,53.71457255,2.41863739,1.858661752,0.08740442,0.01231312,1.991665191,0.00445119,0.00331045,0.002669382,2.210988097
3L4500,4,26.15997753,Delta,AL,AL,0.013928497,0.010520431,0.003630804,550,362.2,Dbl - Closed,72,"A,B",F,TIC EPACT,1800,0.96,0.882,500,460,60,1793,553.11,115.9,3206.5,170.2,235.5,64,1.209553159,13.6205407,0.074853323,0.394595176,15.39224434,15.39224434,52.20514297,22.97942352,14.59685135,11.48392582,7.720144302,0.265070438,509U,0.480159686,0.004642832,0.004717079,0.020308276,0.037423806,0.071320258,0.04629907,2.29146785,0.106591277,0.065158157,0.06081251,0.009219325,1.328680474,9.93E-05,0.000189183,0.000122812,2.213387538
1L2300,2,7.133085496,Delta,AL,AL,0.026206642,0.012309588,0.006456331,480,275.4000001,Dbl - Closed,48,"A,B",F,TIC EPACT,3600,0.959,0.878,300,460,60,3576,333.57,94.7,2045.4,148.9,247.1,38,0.892057762,19.17690047,0.120267302,0.453563601,12.00897121,12.00897121,57.83756256,33.14173126,10.55102158,10.24762154,8.819603205,0.347895712,445T,0.796178085,0.008735547,0.006255306,0.031353553,0.053910292,0.115571858,0.069443402,2.804446925,0.164907914,0.096628141,0.071438275,0.008944983,1.23824323,0.000143001,0.000306564,0.000184204,2.195735535
KH4003C,4,0.061579386,Wye,AL,AL,4.253776858,2.296736479,0.90795645,190,119.3,Diamond,36,"A,B",K,TIC Premium Brand,1800,0.895,0.796,3,575,60,1760,3.2,1.6,25,269,394,29,1.78280543,11.82362522,7.458469868,25.08766937,11.865098,11.865098,40.32736969,18.79398346,34.94095612,20.71593666,0,13.3966732,182T,103.7426265,4.253776858,3.204692929,3.20469301,5.292520903,8.779496689,7.01499635,207.485253,13.71560462,9.119933462,0.0115387,0.008496742,0.179006251,0.014038848,0.023288338,0.018607856,2.188620211
KH6010,6,0.447536911,Delta,AL,AL,1.732712426,1.719313741,0.322177567,265,174.2,Dbl - Closed,54,"A,B,C",H,TIC Premium Brand,1200,0.913,0.799,10,460,60,1170,13.4,5.5,79.1,280,381,42,1.852211959,6.506121817,4.967123508,16.02069855,16.59555435,16.59555435,47.18545532,21.80044937,29.97414207,18.92784691,0,8.751466751,256T,19.81948685,0.577570809,0.680497103,1.078137027,1.001753028,1.881412056,1.577514774,48.28747706,2.81260918,1.844828475,0.011159235,0.00546805,0.195558675,0.002657232,0.0049906,0.004184488,1.974283735
KH4015C,4,0.392586091,Delta,AL,AL,1.4103797,1.057453871,0.324092229,265,162,Dbl - Closed,48,"A,B,C",G,TIC Premium Brand,1800,0.926,0.81,15,575,60,1770,15.2,5.7,92,241,266,43,1.439393939,12.31158436,4.298172951,19.95398331,15.21068764,15.21068764,83.69051361,49.57252884,23.41657639,18.92317772,0,12.44299698,254T,21.84055295,0.470126567,0.460515367,0.96259775,1.205663819,3.415258631,2.727356188,58.24147452,4.431746168,2.683578742,0.026475806,0.009934165,0.35514464,0.003198123,0.009059255,0.007234537,2.351050452
A3004FLF4OMQ,4,27.5895159,Delta,AL,AL,0.029493446,0.024262277,0.00863312,550,362.5999999,Dbl - Closed,60,"A,B",F,Standard / High Efficiency,1800,0.941,0.871,300.0000041,575,60,1782,280,61.76,1623.6,231.5,206.9,93,1.15328874,11.23530482,0.17881228,1.112918615,12.88037491,12.88037491,68.5867157,40.92375946,20.22419167,17.68512535,8.270840308,0.780331194,N587,1.185630017,0.009831149,0.010965132,0.049772945,0.091878491,0.229786725,0.168255678,5.375265622,0.312244797,0.187287098,0.077440717,0.012422687,1.355921896,0.000243715,0.000609528,0.000446312,2.46570817
KH2020P,2,0.232516487,Delta,AL,AL,0.668987198,0.398056984,0.302057013,265,141.5,Dbl - Closed,36,"A,B",D,TIC Premium Brand,3000,0.916,0.885,20,380,50,2890,29,5.84,135.2,158.9,214.4,80,1.127827459,29.63478086,1.763979673,6.321456432,12.6336565,12.6336565,67.21975708,45.30554581,20.37505531,17.92250633,0,4.854900837,256T,7.565279389,0.222995733,0.233371332,0.364997492,0.612560812,1.255767652,0.98397556,37.56731204,1.827709522,1.156266617,0.025349261,0.012132794,0.529532482,0.001949842,0.003997233,0.003132091,2.318981957
KH4020,4,0.536534324,Delta,AL,AL,0.571694859,0.479331017,0.110281383,265,162,Dbl - Closed,48,"A,B,C",G,TIC Premium Brand,1800,0.933,0.81,20,460,60,1770,25,9.8,145,264,283,47,1.442405708,9.008476362,1.844070911,8.876455307,15.21068764,15.21068764,84.825737,49.27277374,23.41657639,18.22270966,0,5.527227402,256T,10.62324495,0.190564953,0.196537467,0.424125351,0.509873158,1.541434889,1.233171451,27.10011468,1.96835089,1.1780706,0.027558549,0.010075391,0.386562782,0.001352481,0.004088783,0.003271089,2.367798776
KH4020P,4,0.536534324,Delta,AL,AL,0.571694859,0.479331017,0.110281383,265,162,Dbl - Closed,48,"A,B,C",E,TIC Premium Brand,1500,0.926,0.77,20,380,50,1460,32,10.35,150,208.2,207.5,70,1.266015863,9.008476362,1.648565769,7.317076206,15.21068764,15.21068764,78.60812378,51.45279694,23.41657639,18.79488373,0,4.744241238,256T,6.856034447,0.190564953,0.196537467,0.35895697,0.502444107,1.424092102,1.068926499,21.19740119,1.836885261,1.095952765,0.031013547,0.012715626,0.366375179,0.001599329,0.004533026,0.003402499,2.38330204
KH4020C,4,0.536534324,Delta,AL,AL,0.879594629,0.757538676,0.174289599,265,162,Dbl - Closed,48,"A,B,C",G,TIC Premium Brand,1800,0.932,0.812,20,575,60,1770,20,7.7,116,261,280,43,1.442555384,9.008476362,2.890468121,14.44670486,15.21068764,15.21068764,84.65216064,49.30325317,23.41657639,18.29438591,0,8.745004654,256T,16.59882024,0.29319821,0.310609425,0.670291164,0.830836915,2.507383816,1.951019595,43.1138188,3.20041258,1.900848864,0.028374021,0.010155249,0.389601824,0.002203863,0.006651042,0.00517524,2.368498805
1F4300C,4,27.5895159,Delta,AL,AL,0.029493446,0.024262277,0.00863312,550,362.5999999,Dbl - Closed,60,"A,B",F,Standard / High Efficiency,1800,0.941,0.871,300.0000041,575,60,1782,280,61.76,1623.6,231.5,206.9,93,1.15328874,11.23530482,0.17881228,1.112918615,12.88037491,12.88037491,68.5867157,40.92375946,20.22419167,17.68512535,8.270840308,0.780331194,N587,1.185630017,0.009831149,0.010965132,0.049772945,0.091878491,0.229786725,0.168255678,5.375265622,0.312244797,0.187287098,0.077440717,0.012422687,1.355921896,0.000243715,0.000609528,0.000446312,2.46570817
