DesignAuditID,RatingID,PoleSpeed,EfficiencyBand,HorsePower,Voltage,Frequency,RPM,Amps,NoLoadAmps,Connection,WindingResistAt105,BarRes,ERRes,BDTCorelFactor,ReactCoilEndRun,ResTotalStart,ReactTotalRun,ReactStatorSlotRun,ReactStatorSlotStart,ReactRotorSlotRun,ReactRotorSlotStart,ReactZigZagRun,ReactZigZagStart,ReactBeltLeakRun,ReactTotalStart,FrameSize
2013,3H2200,2,20,200,460,60,3576,223.84,60.43,Delta,0.022524377998987,0.0160711035132408,0.00721044248254713,1.047034764826176,14.8318457000572,0.159732237458229,0.788848757743835,12.6763505935669,12.6763505935669,80.0117111206055,43.3832130432129,11.3546104431152,11.3546104431152,9.45488040387662,0.563691079616547,447T
2014,1F2600,2,20,600.000008181656,460,60,3579,655.09,125.21,Delta,0.00642842376363357,0.00491383345797658,0.00152694763638308,1.1899626710908335,14.7385110835545,0.0392103418707848,0.271280467510223,14.7078008651733,14.7078008651733,86.7021865844727,39.4608459472656,12.4016036987305,12.051344871521,10.257392922619,0.177702948451042,5810
2015,3H6600,6,20,600.000008181656,460,60,1191,737.27,229.02,Delta,0.00815438380820887,0.00757767865434289,0.000925423947222906,1.3495357728017476,4.09516165917478,0.0554427541792393,0.345705509185791,15.1852712631226,15.1852712631226,47.6870727539063,24.9353103637695,16.9858417510986,14.7587890625,5.05866054225109,0.228343605995178,5810
2016,3H6600C,6,20,600,575,60,1191,574.67,182.57,Delta,0.0126174229937273,0.0118401227518916,0.00144597491753579,1.2217367558711087,4.09516165917478,0.0865055024623871,0.540173828601837,15.1852712631226,15.1852712631226,47.688663482666,24.9350547790527,16.9858417510986,14.7579069137573,5.05866054225109,0.356779009103775,5810
2017,1F4700C,4,20,700,575,60,1789,622,132.82,Delta,0.00915256665029648,0.0104114720597863,0.00138555488330433,1.345088161209068,8.69396215143356,0.0884847790002823,0.439104110002518,17.137601852417,17.137601852417,62.1681594848633,31.4939556121826,12.8611135482788,11.9928865432739,6.70712712671433,0.30849614739418,5811US
2018,3X4300B,4,20,300.000004090828,460,60,1786,331.31,72.05,Delta,0.0164547680754973,0.0143927484750748,0.00337337447742612,1.4123173277661798,10.0892894103056,0.102461360394955,0.681361317634583,16.2688331604004,16.2688331604004,66.8345794677734,29.3987522125244,15.5642595291138,14.0355157852173,8.29871221779611,0.44981050491333,N449
2019,1M6600,6,20,600,4000,60,1191,83.79,29.93,Wye,0.229026673065429,0.189441964030266,0.0231355986805727,1.2034428794992176,4.38338418064163,1.41123592853546,8.09423923492432,20.8151702880859,20.8151702880859,47.7990074157715,24.7737979888916,7.4467601776123,6.22464036941528,4.27788990100595,5.38454866409302,5810
2020,3Y4030B,4,20,29.9999988750223,460,60,1768,35.23,11.2,Delta,0.513413294738742,0.353891313076019,0.0675548529434985,1.3363544813695871,6.59453129116146,1.62177908420563,5.99141788482666,12.8362894058228,12.8362894058228,62.1500396728516,29.9720916748047,20.2172069549561,16.0986728668213,6.49902291566676,3.79930591583252,286T
2021,3U4030B,4,20,29.9999988750223,460,60,1768,35.23,11.2,Delta,0.513413294738742,0.353891313076019,0.0675548529434985,1.3363544813695871,6.59453129116146,1.62177908420563,5.99141788482666,12.8362894058228,12.8362894058228,62.1500396728516,29.9720916748047,20.2172069549561,16.0986728668213,6.49902291566676,3.79930591583252,286T
2022,H03048,2,20,799.999983636687,460,60,3574,880.48,256.33,Delta,0.00809733382325453,0.00524949515238404,0.00129880223599074,0.9227989487516426,18.2323537801402,0.0364418253302574,0.156865075230598,12.1068906784058,12.1068906784058,39.3422775268555,21.1083374023438,9.17018127441406,8.61720752716064,7.58712109925462,0.121941201388836,509U
2023,CF8600U,8,20,600.000008181656,4000,60,895,84.66,36.28,Wye,0.218335044506327,0.171008199453354,0.0155615260447523,0.8403429971416905,3.89199502470155,0.837945580482483,6.46151161193848,17.9945850372314,17.9945850372314,19.2906951904297,13.8275461196899,5.7038311958313,5.31332206726074,2.45814396386545,5.67287111282349,6811US
2024,CF8700U,8,20,700.000016363313,4000,60,895,98.99,43.38,Wye,0.178467828149695,0.144301310181618,0.0128607653262416,0.8406438631790745,3.79932847649437,0.701041400432587,5.46006393432617,17.9945850372314,17.9945850372314,19.2906951904297,13.8275461196899,5.7038311958313,5.21889352798462,2.45814396386545,4.77741718292236,6811US
2025,CF8800U,8,20,799.999983636687,4000,60,895,113.04,49.72,Wye,0.150031349042178,0.125310301780701,0.0104172199142557,0.8405448717948718,3.50707243984096,0.603079795837402,4.76277256011963,17.9945850372314,17.9945850372314,19.2906951904297,13.8275461196899,5.7038311958313,5.17486715316772,2.45814396386545,4.15762042999268,6811US
2026,CF8600U,8,20,600.000008181656,4000,60,895,84.66,36.28,Wye,0.218335044506327,0.171008199453354,0.0155615260447523,0.8403429971416905,3.89199502470155,0.837945580482483,6.46151161193848,17.9945850372314,17.9945850372314,19.2906951904297,13.8275461196899,5.7038311958313,5.31332206726074,2.45814396386545,5.67287111282349,6811US
2027,CF8700U,8,20,700.000016363313,4000,60,895,98.99,43.38,Wye,0.178467828149695,0.144301310181618,0.0128607653262416,0.8406438631790745,3.79932847649437,0.701041400432587,5.46006393432617,17.9945850372314,17.9945850372314,19.2906951904297,13.8275461196899,5.7038311958313,5.21889352798462,2.45814396386545,4.77741718292236,6811US
2028,CF8800U,8,20,799.999983636687,4000,60,895,113.04,49.72,Wye,0.150031349042178,0.125310301780701,0.0104172199142557,0.8405448717948718,3.50707243984096,0.603079795837402,4.76277256011963,17.9945850372314,17.9945850372314,19.2906951904297,13.8275461196899,5.7038311958313,5.17486715316772,2.45814396386545,4.15762042999268,6811US
2029,H040244,4,20,250,4000,60,1788,33.44,9.9,Wye,0.725136961702398,0.463581115007401,0.0874615057509683,1.3722897937599154,7.48530074659122,2.99005055427551,20.0927963256836,15.9386224746704,15.9386224746704,59.9340133666992,32.1792449951172,10.9243240356445,8.24068260192871,5.83941178291976,12.7628087997437,N449
2030,KH4005,4,20,5,460,60,1757,6.97,4.02,Wye,1.63693086880448,1.00337815284729,0.343228515988172,1.6972920696324951,9.95673703146636,2.9835376739502,9.91116809844971,11.8650979995728,11.8650979995728,35.2741584777832,18.2892875671387,34.9409561157227,18.4123191833496,0,5.56892061233521,184T
2031,KH4005P,4,20,5,380,50,1442,8.31,3.85,Wye,1.63693086880448,1.00337815284729,0.343228515988172,1.6968433591423464,9.95673703146636,2.9835376739502,7.96202993392944,11.8650979995728,11.8650979995728,31.0942153930664,18.4712028503418,34.9409561157227,19.2541732788086,0,4.72194957733154,184T
2032,KH4005,4,20,5,460,60,1757,6.97,4.02,Wye,1.63693086880448,1.00337815284729,0.343228515988172,1.6972920696324951,9.95673703146636,2.9835376739502,9.91116809844971,11.8650979995728,11.8650979995728,35.2741584777832,18.2892875671387,34.9409561157227,18.4123191833496,0,5.56892061233521,184T
2033,3Q6250K,6,20,250,4000,60,1188,35.4,11.86,Wye,0.726249822976541,0.592599034309387,0.0714046993308947,1.2407932011331444,4.86575659504101,3.71820974349976,21.0528087615967,25.3298778533936,25.3298778533936,53.8575096130371,22.7142143249512,7.46734523773193,6.75173473358154,4.1341803588959,13.1582632064819,N449
2034,DT4M90U,4,20,4500,4000,60,1790,574.65,132.58,Wye,0.0277473650089585,0.0264550000429153,0.0023487169168999,0.8506224066390041,8.94513417406305,0.123542577028275,0.898968696594238,14.7605266571045,14.7605266571045,20.2713832855225,14.808235168457,4.41842555999756,3.73112726211548,3.27364409201715,0.783099949359894,450-1600
2035,3Q2100K,2,10,99.9999979545859,4000,60,3580,14,3.8,Wye,1.79513931534646,0.599083960056305,0.493558670245103,1.0117361392148927,30.7086631143687,9.14144802093506,38.5120315551758,15.3750019073486,15.3750019073486,80.0362167358398,41.6823081970215,6.58938646316528,6.58938646316528,8.72884284878006,27.2975788116455,449
2036,3Q6100K,6,20,100,4000,60,1182,15,4.88,Wye,2.85573958332552,1.4799519777298,0.395320134703915,1.0659276546091014,11.5561719132224,10.5448303222656,52.6043167114258,25.3298778533936,25.3298778533936,54.5069618225098,23.1923713684082,7.46734523773193,6.93160343170166,4.1341803588959,34.2764549255371,N449
2037,3Q6125K,6,20,125,4160,60,1188,17.05,5.82,Wye,1.45721685641205,1.17948460578918,0.193706866004918,1.2488962472406182,7.26722039517602,7.46387577056885,44.4449462890625,25.3298778533936,25.3298778533936,59.2651748657227,23.5657939910889,7.46734523773193,7.04953718185425,4.1341803588959,27.1807193756104,N449
