DesignAuditID,RatingID,PoleSpeed,EfficiencyBand,HorsePower,Voltage,Frequency,RPM,Amps,NoLoadAmps,Connection,WindingResistAt105,BarRes,ERRes,BDTCorelFactor,ReactCoilEndRun,ResTotalStart,ReactTotalRun,ReactStatorSlotRun,ReactStatorSlotStart,ReactRotorSlotRun,ReactRotorSlotStart,ReactZigZagRun,ReactZigZagStart,ReactBeltLeakRun,ReactTotalStart,FrameSize,Zbase,R1,R2,R3,X1,X2,X3,Xm,XdPrime,XdDoublePrime,ShortCircuitTimeConstant,SubTransientTimeConstant,OpenCircuitTimeConstant,L1,L2,L3,FirstCycleInrush
1762,DT4500U,4,20,500.0,4000,60,1775,64.09,16.51,Wye,0.644887242495291,0.491993546485901,0.0253897132854126,1.1168621107966032,18.4602993098389,1.89971685409546,7.37106609344482,17.9178810119629,17.9178810119629,18.3402481079102,13.9275674819946,7.49546146392822,4.96162366867065,5.31236903866536,6.4167628288269,5011/12,36.03371940643631,0.644887242495291,0.5173832597713136,1.2548296116001691,3.5799677803516827,3.0198318029535454,2.619516641156686,139.87892651474883,6.535982484923906,4.968773479751529,0.0333786189854379,0.00896001430220693,0.7326304474948605,0.00949615947254485,0.008010352645769454,0.006948483699192753,2.1602731114585247
1763,1T4500U,4,20,500.0,4000,60,1769,65.74,17.68,Wye,0.471452088231811,0.493149012327194,0.0803412292711944,1.1271463614063777,14.7682394478711,1.80035746097565,7.6030445098877,18.6943454742432,18.6943454742432,31.396167755127,18.1056652069092,8.25512504577637,5.82820272445679,5.461621131424,5.92684555053711,500,35.129313610564395,0.471452088231811,0.5734902415983884,1.3289053727438391,3.0387949272914017,3.7065974815534726,2.6788635953355633,130.62223284833163,6.643114551913353,4.575512907706841,0.030880123392981577,0.008638186803622706,0.6213153481381984,0.008060653895350055,0.009832055187353425,0.007105906384443029,2.139814173542043
1764,DT2500U,2,20,500.0,4000,60,3574,65.87,15.75,Wye,0.438031028128529,0.224732145667076,0.0297980948388579,0.7922411029176019,25.4063446351466,1.63432955741882,6.06418514251709,11.7860479354858,11.7860479354858,16.4334106445313,14.4688749313354,6.76797199249268,6.19378042221069,5.77114361504826,5.78662919998169,5011/12,35.059982947601384,0.438031028128529,0.2545302405059339,1.1962985292902908,4.048280247596083,3.606188979239532,2.6039606477821993,146.6286397941907,7.567907415169421,5.544947057247114,0.0786374090259721,0.009948482864334732,1.5656696021874394,0.010738396873769977,0.009565713362824798,0.006907220145188514,2.185222345359161
1765,2S2500U,2,20,500.0,4000,60,3554,65.65,15.54,Wye,0.438031028128529,0.256002992391586,0.128110093969204,0.9324746291959408,25.4063446351466,1.58063721656799,7.38264036178589,11.7860479354858,11.7860479354858,30.4142456054688,15.150221824646,7.0829815864563,6.49812364578247,5.86065694186802,5.88569641113281,5012,35.177472608659606,0.438031028128529,0.38411308636079,1.1426061884394612,3.4593454345770565,4.457910575006637,2.6875474397981436,148.6101078995176,7.78742505669876,5.117346808511632,0.054131010376739536,0.010702611830473534,1.0570468539317863,0.009176198762921991,0.011824975064565663,0.007128940997297377,2.232670374124156
1766,DT2500U,2,20,500.0,4000,60,3574,65.87,15.75,Wye,0.438031028128529,0.224732145667076,0.0297980948388579,0.7922411029176019,25.4063446351466,1.63432955741882,6.06418514251709,11.7860479354858,11.7860479354858,16.4334106445313,14.4688749313354,6.76797199249268,6.19378042221069,5.77114361504826,5.78662919998169,5011/12,35.059982947601384,0.438031028128529,0.2545302405059339,1.1962985292902908,4.048280247596083,3.606188979239532,2.6039606477821993,146.6286397941907,7.567907415169421,5.544947057247114,0.0786374090259721,0.009948482864334732,1.5656696021874394,0.010738396873769977,0.009565713362824798,0.006907220145188514,2.185222345359161
1767,1T2500U,2,20,500.0,4000,60,3559,66.19,15.6,Wye,0.438031028128529,0.256002992391586,0.128110093969204,0.9863387978142076,25.4063446351466,1.58063721656799,7.38264036178589,11.7860479354858,11.7860479354858,30.4142456054688,15.150221824646,7.0829815864563,6.49812364578247,5.86065694186802,5.88569641113281,5012,34.89048310558246,0.438031028128529,0.38411308636079,1.1426061884394612,3.2704298548494615,4.21446314352626,2.6875474397981436,148.0385305614425,7.368233882808119,4.893491353795758,0.051200520267549635,0.01046164743818745,1.0514185105513663,0.008675084623910027,0.011179210696180204,0.007128940997297377,2.232670374124156
1768,DT6450U,6,20,450.000016363313,4000,60,1184,66.38,32.4,Wye,0.588643872162634,0.503298223018646,0.0088672058359155,0.75354012137559,4.54069321207319,1.85520005226135,6.82973670959473,18.7190475463867,18.7190475463867,15.9291982650757,12.0059690475464,6.91176605224609,4.48051786422729,3.95289775660762,5.77295303344727,5011/12,34.79061579931461,0.588643872162634,0.5121654288545615,1.266556180098716,4.784355288858977,4.279178975417518,2.398954943542071,71.27781101106491,8.821182461922652,6.289093380917558,0.045382810158207526,0.009609637236895705,0.39132110330014447,0.012690896562162652,0.011350874771876837,0.0063634256253243225,2.104345659418917
1769,2T6450U,6,20,450.000016363313,4000,60,1178,64.9,25.75,Wye,0.490404194937627,0.540438532829285,0.0332164042806366,1.323376623376623,4.19140911883679,1.60631418228149,8.71968173980713,19.515604019165,19.515604019165,25.0650463104248,11.5440807342529,12.7309694290161,6.70347261428833,4.05901299158752,5.21770477294922,5011/12,35.58399193772732,0.490404194937627,0.5736549371099215,1.115909987343863,3.0156237025331682,3.573340909489886,2.1131607541382023,89.68547870906808,6.452047103226995,4.324138874543948,0.03001377968678432,0.008841017745906734,0.4312290998483654,0.00799919031272062,0.009478581151630073,0.0056053329928148704,2.1042245003552655
1770,DT4450U,4,20,450.000016363313,4000,60,1775,58.66,16.47,Wye,0.673891740483117,0.54525762796402,0.0310162425453378,1.116599190283401,21.0974849255301,2.06744909286499,8.18668270111084,17.9178810119629,17.9178810119629,18.3402481079102,13.9275674819946,7.49546146392822,4.99150323867798,5.31236903866536,7.17257976531982,5011/12,39.36926486120871,0.673891740483117,0.5762738705093577,1.393557352381873,4.011266365635881,3.320534313023934,2.9039498289584054,140.21864461193098,7.254985775533374,5.543489076321907,0.033234690637860914,0.008941310122744397,0.6607092860513913,0.010640214502486875,0.008807990827066835,0.007702966162826571,2.1592233827044236
1771,1T4450U,4,20,450.000016363313,4000,60,1771,60.61,18.81,Wye,0.53870152357133,0.505591750144959,0.0906977158569343,1.1272868820552746,16.409154942079,1.90946614742279,7.94206380844116,18.6943454742432,18.6943454742432,31.9651012420654,18.0638313293457,8.25512504577637,5.75244045257568,5.461621131424,6.16659832000732,500,38.10264109484414,0.53870152357133,0.5962894660018934,1.3707646238514601,3.1824810957910348,3.862809623782631,2.7640711502085433,122.77517686116445,6.9274643184774884,4.77278891791462,0.030983142287906586,0.0086780435037126,0.5633466820352419,0.008441793294860915,0.010246420764132505,0.007331926443556507,2.1399874641236494
1772,DT2450U,2,20,450.000016363313,4000,60,3576,59.71,15.75,Wye,0.438031028128529,0.224732145667076,0.0297980948388579,0.792327660801846,25.4063446351466,1.63432955741882,6.06418514251709,11.7860479354858,11.7860479354858,16.4334106445313,14.4688749313354,6.76797199249268,6.19378042221069,5.77114361504826,5.78662919998169,5011/12,38.67695656939379,0.438031028128529,0.2545302405059339,1.1962985292902908,4.047837992970384,3.6057950209017506,2.6039606477821993,146.6286397941907,7.567089887133165,5.5444369398888576,0.07862893876753435,0.009948032659030732,1.565665496557613,0.010737223756940221,0.00956466835587763,0.006907220145188514,2.185222345359161
1773,2S2450U,2,20,450.000016363313,4000,60,3558,59.41,15.54,Wye,0.438031028128529,0.256002992391586,0.128110093969204,0.9325,25.4063446351466,1.58063721656799,7.5130410194397,11.7860479354858,11.7860479354858,31.8370151519775,15.150221824646,7.0829815864563,6.49812364578247,5.86065694186802,5.88569641113281,5012,38.8722618542081,0.438031028128529,0.38411308636079,1.1426061884394612,3.459251390460122,4.597629059341164,2.6875474397981436,148.6101078995176,7.918909656766372,5.13620650394583,0.05509524868097357,0.010761818897043413,1.0580117124683621,0.00917594930315401,0.012195589854951457,0.007128940997297377,2.232670374124156
1774,1T2450U,2,20,450.000016363313,4000,60,3563,59.9,15.6,Wye,0.438031028128529,0.256002992391586,0.128110093969204,0.9864285714285714,25.4063446351466,1.58063721656799,7.5130410194397,11.7860479354858,11.7860479354858,31.8370151519775,15.150221824646,7.0829815864563,6.49812364578247,5.86065694186802,5.88569641113281,5012,38.55427507109354,0.438031028128529,0.38411308636079,1.1426061884394612,3.270132288374865,4.3462742483489425,2.6875474397981436,148.0385305614425,7.49244339049384,4.912374502697064,0.052108805505538675,0.010517425980122045,1.0523287628369493,0.008674295304321187,0.011528850510962436,0.007128940997297377,2.232670374124156
1775,DT6400U,6,20,399.999991818344,4000,60,1184,59.06,28.58,Wye,0.695821654642225,0.573227226734161,0.0108322376001074,0.7533967391304349,4.95348350407985,2.13908815383911,7.71105337142944,18.7190475463867,18.7190475463867,15.9291982650757,12.0059690475464,6.91176605224609,4.56288766860962,3.95289775660762,6.54744434356689,5011/12,39.102625749382035,0.695821654642225,0.5840594643342685,1.443266499196885,5.400428636787367,4.8346214648755135,2.727599009977271,80.80479624767331,9.96212011996813,7.107380113755461,0.04494731008306044,0.009557963708406782,0.38894260729654884,0.014325081872662255,0.012824231735218634,0.007235181086840712,2.1031078568938066
1776,2T6400U,6,20,399.999991818344,4000,60,1176,56.38,18.58,Wye,0.700435300333042,0.694326043128967,0.0459742619801198,1.3239366963402572,4.54069321207319,2.13739538192749,11.1931552886963,19.515604019165,19.515604019165,24.3720874786377,11.756649017334,12.7309694290161,7.22165727615356,4.05901299158752,6.85448694229126,5011/12,40.961352904549535,0.700435300333042,0.7403003051090867,1.4369600815944477,3.9124443769591237,4.542004630789818,2.8093261280089714,124.29499874911212,8.294325708348032,5.624275635285292,0.0298654741761272,0.009001429955295188,0.46163801814717853,0.010378081036085588,0.012048041475607977,0.007451969000497376,2.1222140922533037
1777,DT4400U,4,20,399.999991818344,4000,60,1773,50.97,11.67,Wye,0.830247851848455,0.654061853885651,0.0372054247312556,1.1170167166738103,21.0974849255301,2.5018846988678,9.8203067779541,17.9178810119629,17.9178810119629,18.3402481079102,13.9275674819946,7.49546146392822,5.33734083175659,5.31236903866536,8.68655395507813,5011/12,45.30902642257217,0.830247851848455,0.6912672786169065,1.6716368470193452,4.809902074688963,3.981646548859355,3.52181360895864,197.89212311555298,8.713016829812073,6.66123881329194,0.03329762357670649,0.009007528909970168,0.7746450930666144,0.012758661516245188,0.010561645498262537,0.009341900741901249,2.1657097685838824
1778,1T4400U,4,20,399.999991818344,4000,60,1770,54.36,17.16,Wye,0.644887242495291,0.567687451839447,0.113293686589458,1.126933756445855,18.4602993098389,2.19546294212341,9.04784202575684,18.6943454742432,18.6943454742432,32.015796661377,18.1261196136475,8.25512504577637,5.86512088775635,5.461621131424,7.09817123413086,500,42.48346351652876,0.644887242495291,0.6809811384289051,1.550575699628119,3.667203947805347,4.36152176389229,3.158940915747786,134.5804823285841,7.891813391905236,5.474639527657878,0.030894864353852716,0.008762335350523428,0.5412119246413024,0.009727560593655565,0.011569295802105674,0.008379351027941644,2.145962797197871
1779,DT2400U,2,20,399.999991818344,4000,60,3576,53.58,14.05,Wye,0.531540481031541,0.261278718709946,0.0380784727997504,0.7944664031620554,29.0358224401675,1.9258189201355,7.15260601043701,11.7860479354858,11.7860479354858,16.4334106445313,14.4688749313354,6.76797199249268,6.26256990432739,5.77114361504826,6.85531854629517,5011/12,43.101923791685394,0.531540481031541,0.2993571915096964,1.394278439103959,4.826014945520046,4.177016500452907,3.0380920862743426,164.3701833991817,8.899514645602224,6.5662255163803,0.07855547316228205,0.009982415938859214,1.4934845266865626,0.012801402233581323,0.011079880390391504,0.008058789551648843,2.185855913097618
1780,DT2400U,2,20,399.999991818344,4000,60,3576,53.58,14.05,Wye,0.531540481031541,0.261278718709946,0.0380784727997504,0.7944664031620554,29.0358224401675,1.9258189201355,7.15260601043701,11.7860479354858,11.7860479354858,16.4334106445313,14.4688749313354,6.76797199249268,6.26256990432739,5.77114361504826,6.85531854629517,5011/12,43.101923791685394,0.531540481031541,0.2993571915096964,1.394278439103959,4.826014945520046,4.177016500452907,3.0380920862743426,164.3701833991817,8.899514645602224,6.5662255163803,0.07855547316228205,0.009982415938859214,1.4934845266865626,0.012801402233581323,0.011079880390391504,0.008058789551648843,2.185855913097618
1781,1T2400U,2,20,399.999991818344,4000,60,3561,53.74,14.13,Wye,0.531540481031541,0.292145252227783,0.163709685299021,0.9862197392923652,29.0358224401675,1.85297191143036,8.76017665863037,11.7860479354858,11.7860479354858,31.7153911590576,15.2529411315918,7.0829815864563,6.56972551345825,5.86065694186802,6.97696542739868,5012,42.97359651578904,0.531540481031541,0.45585493752680395,1.321431430398819,3.9086978680912545,4.9738830716453535,3.1425713392591916,163.4395666495756,8.735683451137259,5.812084304273458,0.05115577464645431,0.010643720031872281,0.9799840109850244,0.010368143112657938,0.013193634620224298,0.0083359293777003,2.239518527236963
1782,2T8400U,8,20,400.0,4000,60,886,59.9,26.84,Wye,0.453991064644712,0.603641867637634,0.0465747810875862,0.9800951968844656,4.75804879467082,1.90013110637665,9.81625843048096,21.3913612365723,21.3913612365723,26.5546550750732,12.9922780990601,9.37667369842529,6.7462797164917,3.19234118246376,6.51097631454468,5811/12,38.55427507109354,0.453991064644712,0.6502166487252202,1.4461400417319379,4.611676172253454,5.4039411490893725,2.6596213763025096,86.04325919368492,9.696279169563871,6.357896086508035,0.03990201874710431,0.009314183114626612,0.3730621682019811,0.012232850979220805,0.014334399100921177,0.007054864813190238,2.088069422591294
1783,2T8450U,8,20,450.000016363313,4000,60,884,66.17,25.85,Wye,0.470538884363268,0.636274099349976,0.0529917509263203,0.9805,5.15455286089339,1.99875497817993,10.0652093887329,21.3913612365723,21.3913612365723,24.5168418884277,12.9756565093994,9.37667369842529,6.70461654663086,3.19234118246376,6.88418006896973,5811/12,34.90102881605717,0.470538884363268,0.6892658502762963,1.528216093816662,4.880583380431722,5.38480100379357,2.8154406143546504,89.33853295003881,9.959270983860936,6.691897176184613,0.038532538179551705,0.00920682732879719,0.36453488444392473,0.012946149502797684,0.014283628288665778,0.007468188179270421,2.089017579781771
1784,2T8500U,8,20,500.0,4000,60,885,74.91,32.52,Wye,0.433290171747782,0.52583909034729,0.040571809302964,0.9801293900184842,4.75804879467082,1.6930388212204,8.3036527633667,21.3913612365723,21.3913612365723,24.8372268676758,12.8556489944458,9.37667369842529,6.40115404129028,3.19234118246376,5.60124588012695,5811/12,30.82900916778138,0.433290171747782,0.566410899650254,1.259748649472618,4.006330544205397,4.46566595740966,2.2741462775015227,71.01479325825655,8.20779338665801,5.481827428935872,0.03867360550936701,0.009106773811073316,0.3534856702803946,0.010627121829505535,0.011845546855315815,0.006032360356306675,2.07796391308417
1785,2T8600U,8,20,600.000008181656,4000,60,886,93.05,45.61,Wye,0.31842543713344,0.414763569831848,0.0298078598960552,0.980477223427332,4.41818816648005,1.30987739562988,6.45362901687622,21.3913612365723,21.3913612365723,24.6200656890869,12.6908626556396,9.37667369842529,5.97629070281982,3.19234118246376,4.33171606063843,5811/12,24.818926133890415,0.31842543713344,0.4445714297279032,0.9914519584964399,3.122396857681868,3.4597336219197627,1.742174538754259,50.63365658317262,6.360851009240108,4.255176014405916,0.03819085479141615,0.008914226777321604,0.3227539252431788,0.008282414903244509,0.00917722846182928,0.004621261492859719,2.063550324637137
1786,DT8600U,8,20,600.000008181656,4000,60,892,82.7353286743164,34.3764638796402,Wye,0.388376180310103,0.302749276161194,0.0043376420376899,1.0,4.41818816648005,1.45814108848572,6.39278411865234,21.0913524627686,21.0913524627686,21.4750423431396,13.0294322967529,8.41252040863037,5.61052227020264,3.09064634643773,5.05088996887207,5811/12,27.913119023789076,0.388376180310103,0.3070869181988839,1.069764908175617,3.1754231676766094,3.2173609509757313,2.0642860117749264,67.17971589062331,6.245740918092249,4.409795726384682,0.05398216900371642,0.008989219299882681,0.6080820605163985,0.008423071559070948,0.00853431498431048,0.005475688712157234,2.1148000398828994
1787,2T6700U,6,20,700.0,4000,60,1180,99.48,35.63,Delta,0.880856950278733,0.965963840484619,0.113450831896403,1.3063063063063065,6.11026023023837,3.30318737030029,18.3715724945068,16.9982852935791,16.9982852935791,20.4985179901123,11.0433912277222,11.4380483627319,5.96645545959473,3.79517588073037,11.8321008682251,5811/12,23.21472734980401,0.2936189834262443,0.359804890793674,0.8074434733405189,2.204524125569525,2.4833943730287613,1.6793044029074036,64.81619637267761,4.596279789600871,3.1911187105781353,0.03402605560858669,0.00928540317810856,0.49615142397563466,0.005847681862495469,0.006587408168568761,0.004454493277978286,2.158073021675301
1788,DT6700U,6,20,700.000016363313,4000,60,1189,93.0743408203125,34.2779057998745,Wye,0.376507993556686,0.25093212723732,0.007165421581275,1.0,7.97329862212602,1.14349949359894,5.36610507965088,21.0536918640137,21.0536918640137,19.0465259552002,12.8355655670166,7.74838352203369,5.12978935241699,4.18257763297216,4.45008325576782,5811/12,24.812435483341083,0.376507993556686,0.258097548818595,0.766991500042254,2.772801368666524,2.593303710984356,1.8359213795496498,67.3728754096453,5.269984007699671,3.830849127497072,0.054023354353958775,0.010893393599358335,0.7190732927189855,0.007355084067254169,0.006878951742361937,0.004869932711390309,2.243573620000514
1789,2T8700U,8,20,700.000016363313,4000,60,885,108.4,52.38,Wye,0.270458329581941,0.372412085533142,0.0250468822737686,0.980269058295964,4.12364228871471,1.15895593166351,5.7137975692749,21.3913612365723,21.3913612365723,23.9723815917969,12.6468000411987,9.37667369842529,5.86095237731934,3.19234118246376,3.85847926139832,5811/12,21.304437977476965,0.270458329581941,0.3974589678069106,0.8884976020815691,2.7931882397472254,3.035617148854342,1.5460206874616276,44.08936763571025,5.633262164204881,3.794264009795542,0.03778996478124986,0.008819789092408365,0.3145051807896084,0.00740916192236535,0.008052224576244908,0.004100947242197471,2.058382169481858
1790,DT8700U,8,20,700.000016363313,4000,60,892,98.0011901855469,43.2001926865657,Delta,0.868915810638149,0.758443593978882,0.0102666083732307,1.0,4.12364228871471,3.54827690124512,16.1299819946289,21.0913524627686,21.0913524627686,21.4750423431396,13.0294322967529,8.41252040863037,5.37229442596436,3.09064634643773,12.6367483139038,5811/12,23.56503091836012,0.2896386035460497,0.25623673411737086,0.893120363535657,2.6706051501932406,2.7060555146830585,1.716838024105619,53.458119817059874,5.246279752038291,3.7007747686672996,0.0543441932164515,0.008993146749934535,0.5814158639611955,0.007084000178332131,0.0071780351907148624,0.004554054300408864,2.1126402470664236
1791,2T6800U,6,20,800.0,4000,60,1180,113.69,42.0,Wye,0.214426837765938,0.279789090156555,0.0283627079741006,1.021355617455896,5.23736591163289,0.911550939083099,5.31273698806763,16.9982852935791,16.9982852935791,20.6155643463135,11.0236692428589,11.4380483627319,5.90651798248291,3.79517588073037,3.37131261825562,5811/12,20.313141672605358,0.214426837765938,0.30815179813065563,0.6971241013171611,2.4388566297358327,2.7627958576722023,1.4285151462143626,54.9857399228215,5.069475266842922,3.3646400031397796,0.043884404351021644,0.010251035663366853,0.49710158984089453,0.006469268135248302,0.0073285436250390594,0.0037892541133609575,2.1493605082101612
1792,DT6800U,6,20,799.999983636687,4000,60,1190,107.86018371582,43.5464839175066,Wye,0.274811783579236,0.203440189361572,0.0051302722564158,1.0,6.8342559618223,0.895961880683899,4.39725160598755,21.0536918640137,21.0536918640137,19.0465259552002,12.8355655670166,7.74838352203369,4.98586511611938,4.18257763297216,3.61553907394409,5811/12,21.411061961873706,0.274811783579236,0.20857046161798778,0.6211500971046631,2.273593511340814,2.123658094646736,1.4827491832653292,53.03300907447261,4.315485902321473,3.132578520529996,0.05473521346225502,0.01092595850711714,0.7014780645623567,0.00603089409852583,0.005633178053335737,0.003933114364702463,2.2418598020106466
1793,1T2900U,2,20,900.000032726625,4000,60,3565,113.7,25.2,Delta,0.542681601392249,0.397599250078201,0.170936932249803,1.1004070556309362,28.1659701236013,2.71432304382324,14.5734977722168,18.5331363677979,18.5331363677979,45.2967185974121,20.6078777313232,4.33453512191772,4.13262748718262,7.29233651799227,11.025089263916,5811/12UDZ,20.311355116609526,0.18089386713074965,0.18951206077600133,0.7238804808103304,1.837181962044772,2.5773958670237778,1.6493919587450314,91.64289987136918,4.344073173959042,2.8320242373664706,0.061285049095621845,0.009929033534665276,1.3187925652279857,0.004873276510311539,0.006836754875690927,0.0043751480555049216,2.213045091153932
1794,DT2900U,2,20,900.000032726625,4000,60,3580,109.504745483398,27.5052744634536,Delta,0.542681601392249,0.33744204044342,0.0486148269490195,1.0,28.1659701236013,2.33483481407166,10.5231018066406,18.5331363677979,18.5331363677979,16.8041362762451,14.8054065704346,4.12748765945435,3.86569690704346,7.19222266031972,10.1410255432129,5811/12UDZ,21.089506820584603,0.18089386713074965,0.1286856224641465,0.5973844042264704,2.0144482181989085,1.4932523840146248,1.3510419061110281,83.9621171505493,3.4816074181981804,2.717802410288906,0.07133093511898936,0.009768436603855976,1.7614820022544644,0.005343489858816955,0.003960974969994744,0.003583749961364442,2.2084684959457057
1795,DT2900U,2,20,900.000032726625,4000,60,3580,109.504745483398,27.5052744634536,Delta,0.542681601392249,0.33744204044342,0.0486148269490195,1.0,28.1659701236013,2.33483481407166,10.5231018066406,18.5331363677979,18.5331363677979,16.8041362762451,14.8054065704346,4.12748765945435,3.86569690704346,7.19222266031972,10.1410255432129,5811/12UDZ,21.089506820584603,0.18089386713074965,0.1286856224641465,0.5973844042264704,2.0144482181989085,1.4932523840146248,1.3510419061110281,83.9621171505493,3.4816074181981804,2.717802410288906,0.07133093511898936,0.009768436603855976,1.7614820022544644,0.005343489858816955,0.003960974969994744,0.003583749961364442,2.2084684959457057
1796,1T4900U,4,20,900.000032726625,4000,60,1780,112.999214172363,32.2740314383015,Wye,0.225960934238578,0.210474610328674,0.0433405788688108,1.0,16.0118806645339,0.76662290096283,4.24490547180176,19.8624877929688,19.8624877929688,18.4890842437744,8.39000701904297,7.21390724182129,4.60015726089478,4.87660389242137,3.31997871398926,5811/12US,20.437319796187836,0.225960934238578,0.2538151891974848,0.540661966724252,2.336783629141845,1.9081218426599147,1.0889402766898022,71.55601497053141,4.1953448409364675,3.0234201476045444,0.04359053525326983,0.010421444820086992,0.7677620706866232,0.006198511091902384,0.005061450388015687,0.002888503796117304,2.1393092337784974
1797,DT4900U,4,20,900.0,4000,60,1778,114.52,30.65,Wye,0.225960934238578,0.163087531924248,0.0093409504817312,1.3136142625607778,16.0118806645339,0.809235215187073,4.26467657089233,19.604923248291,19.604923248291,19.6731281280518,12.4982442855835,6.69928598403931,4.47213649749756,4.7742621198831,3.56271409988403,5811/12,20.16591928709835,0.225960934238578,0.1724284824059792,0.583274280948495,1.7513711260374805,1.4951500883247257,1.359825486660744,75.34750658265916,3.2174296409645162,2.4568437259084055,0.049331378209690836,0.009813385496227785,1.182121855087479,0.0046456561982880645,0.0039660087870194,0.00360704913240666,2.2271751204400982
1798,2T6900U,6,20,900.0,4000,60,1180,122.97,47.0,Wye,0.184052934481468,0.254724055528641,0.0241670411140266,1.0357815442561205,4.8882081841907,0.817070066928864,4.78569841384888,16.9982852935791,16.9982852935791,20.3181095123291,10.9932861328125,11.4380483627319,5.81377124786377,3.79517588073037,3.0401349067688,5811/12,18.78019904658456,0.184052934481468,0.27889109664266765,0.633017132447396,2.1766616324742283,2.4437126543507817,1.2841624103121,49.13619312252134,4.50459796953457,3.004282510731544,0.04306700149771411,0.010094801053632602,0.490585576677715,0.005773774304112464,0.006482149140602387,0.003406346588899558,2.1434893505543133
1799,DT6900U,6,20,900.000032726625,4000,60,1190,123.35,45.85,Wye,0.253095109988126,0.177958309650421,0.0042398944267899,1.0690448791714615,6.37863889770082,0.796195328235626,3.86353349685669,21.0536918640137,21.0536918640137,19.0465259552002,12.8355655670166,7.74838352203369,4.85835742950439,4.18257763297216,3.1583571434021,5811/12,18.72234354891369,0.253095109988126,0.1821982040772109,0.5431002182475,1.8690974143334982,1.7449075466659243,1.2915879151116525,50.36861672319527,3.5555805425961458,2.6005242996490603,0.05164182599237321,0.010638351927123315,0.7587089960166884,0.004957934876857611,0.004628511021503899,0.0034260433521295804,2.2395235244872556
1800,1T2M20U,2,10,1000.0,4000,60,3565,125.64,27.0,Delta,0.458314362201783,0.363864541053772,0.143634505571015,1.1008064516129032,25.7318739400802,2.43290162086487,13.0429420471191,18.5331363677979,18.5331363677979,44.9382858276367,20.4807281494141,4.33453512191772,4.10795164108276,7.29233651799227,9.8006010055542,5811/12UDZ,18.381097395403557,0.152771454067261,0.16916634887492898,0.6581957528876956,1.6255975476672877,2.323913597247897,1.4761554625119322,85.5333732132779,3.888041293027764,2.5189050427064297,0.061454185666548075,0.009761209690446158,1.3776303202472475,0.004312031419821864,0.006164372272007848,0.003915623977181284,2.203348927264737
1801,DT2M20U,2,20,1000.0,4000,60,3584,125.25,22.4,Delta,0.458314362201783,0.305171370506287,0.0408499587557733,0.8537131882202305,25.7318739400802,2.07596230506897,9.36390113830566,18.5331363677979,18.5331363677979,16.8041362762451,14.8054065704346,4.12748765945435,3.83852410316467,7.19222266031972,9.00284194946289,5811/12UDZ,18.43833195016769,0.152771454067261,0.11534044308735343,0.5392159809557291,2.0883432875650043,1.5678030886463297,1.2069802413667017,103.09826235529033,3.632662102542085,2.765827725961609,0.0831299897551542,0.01030490632092359,2.4070946327077793,0.005539502618145832,0.004158726855880073,0.003201614527129325,2.2021697721479616
1802,1T4M20U,4,20,1000.0,4000,60,1775,125.11,33.0,Wye,0.193494848653161,0.196152374148369,0.0369292506337796,0.9364820846905536,14.5562551495763,0.693904101848602,3.87902545928955,19.8624877929688,19.8624877929688,18.2806015014648,8.36889266967773,7.21390724182129,4.55410242080688,4.87660389242137,3.01870846748352,5811/12US,18.45896472510993,0.193494848653161,0.2330816247821486,0.5004092531954409,2.2767296002361967,1.8653949771616882,0.9882195522157138,69.98185081086373,4.093692680215822,2.9168157110947766,0.04632301091874185,0.010594938621053025,0.8176566417730456,0.006039212832687092,0.004948113857234599,0.002621333776586504,2.1279634774862433
1803,DT2M25U,2,20,1250.0,4000,60,3580,153.0,40.0,Wye,0.119023449666627,0.0816994234919548,0.0102124896889433,1.094890510948905,23.6850203312102,0.551370859146118,2.47136831283569,18.5331363677979,18.5331363677979,16.8041362762451,14.8054065704346,4.12748765945435,3.75358986854553,7.19222266031972,2.36511898040771,5811/12UDZ,15.094124684696098,0.119023449666627,0.0919119131808981,0.4323474094794911,1.2830024379935365,0.9741806210630605,0.956412381815445,57.73502691896258,2.2410181690466646,1.7616091305061472,0.06433746823716782,0.009232923948365272,1.6943506490126703,0.003403269666760405,0.002584094355108644,0.002536962636670354,2.1949922685258287
1804,H930971,8,10,125.0,460,60,891,167.31,79.98,Delta,0.0564296936278119,0.0536257028579712,0.0059486600397589,1.2707423580786024,3.27613952770227,0.324168592691422,1.73930203914642,14.7590551376343,14.7590551376343,64.7850952148438,26.5687923431396,18.1543216705322,16.5123176574707,3.80612297500401,1.00153470039368,505U,1.5873595351576586,0.0188098978759373,0.019858120965910032,0.08924629968787004,0.11920821096686722,0.33703482106581345,0.19917751325617894,3.320594196389446,0.4251867193041976,0.23985220172484562,0.06039160590721646,0.00846970366267041,0.4885740357170796,0.0003162096005419735,0.0008940126294452779,0.0005283347631245399,2.2003636541642715
